,joint_drug_name,condition_concept_name,PRR,PRR_error
2623,cytarabine_rasburicase,diabetes mellitus inadequate control,10.0,10.0
2624,quinapril_capecitabine,dizziness,7.5,7.5
2625,calcium carbonate_bisacodyl,injection site extravasation,10.0,10.0
2626,azithromycin_lisinopril,nasal congestion,5.2941199999999995,5.2941199999999995
2627,ondansetron_lansoprazole,white blood cell disorder,3.33333,3.33333
2628,sulfamethoxazole_asparaginase,metabolic acidosis,1.66667,1.66667
2629,aspirin_cyclophosphamide,venous thrombosis limb,6.66667,6.66667
2630,carboplatin_cetirizine,disseminated intravascular coagulation,5.0,5.0
2631,estradiol_diphenhydramine,cheilitis,5.0,5.0
2632,tramadol_ergocalciferol,blood lactate dehydrogenase increased,1.25,1.25
2633,ethinyl estradiol_leflunomide,general physical health deterioration,5.0,5.0
2634,lorazepam_filgrastim,hearing impaired,1.4285700000000001,1.4285700000000001
2635,folic acid_diltiazem,oral candidiasis,5.0,5.0
2636,melphalan_epoetin alfa,overdose,0.526316,0.526316
2637,fluticasone_carvedilol,oesophageal candidiasis,10.0,10.0
2638,acetaminophen_losartan,thymus disorder,10.0,10.0
2639,oxycodone_acyclovir,dry eye,3.75,3.75
2640,atorvastatin_eszopiclone,erectile dysfunction,3.84615,3.84615
2641,metronidazole_pregabalin,intentional drug misuse,0.714286,0.714286
2642,simvastatin_cyclobenzaprine,disease progression,0.909091,0.909091
2643,rivastigmine_psyllium,death,2.8571400000000002,2.8571400000000002
2644,colchicine_lorazepam,drug intolerance,2.5,2.5
2645,methotrexate_fluorouracil,enterocolitis,10.0,10.0
2646,econazole_duloxetine,neuropathy peripheral,20.0,20.0
2647,albuterol_ferrous gluconate,condition aggravated,6.66667,6.66667
2648,bisoprolol_latanoprost,alanine aminotransferase increased,1.875,1.875
2649,prednisone_mesalamine,economic problem,0.5882350000000001,0.5882350000000001
2650,vitamin d_adalimumab,sensation of pressure,5.0,5.0
2651,lovastatin_levofloxacin,abdominal pain lower,3.33333,3.33333
2652,aripiprazole_lorazepam,injection site bruising,0.13333299999999998,0.13333299999999998
2653,topiramate_adalimumab,gastrooesophageal reflux disease,0.9375,0.9375
2654,sulfamethoxazole_micafungin,rhinorrhoea,0.47618999999999995,0.47618999999999995
2655,tetracaine_ondansetron,deep vein thrombosis,5.0,5.0
2656,calcium carbonate_pioglitazone,mania,20.0,20.0
2657,heparin_glucosamine,cerebrovascular accident,6.66667,6.66667
2658,pseudoephedrine_ciprofloxacin,sinus bradycardia,10.0,10.0
2659,hydrocortisone_atorvastatin,vaginal infection,10.0,10.0
2660,cyclophosphamide_pravastatin,uterine leiomyoma,5.0,5.0
2661,oxycodone_linezolid,hyperglycaemia,25.0,25.0
2662,calcium carbonate_rivastigmine,convulsion,1.4285700000000001,1.4285700000000001
2663,potassium_tocopherol,atelectasis,10.0,10.0
2664,tramadol_amphotericin b,mucosal inflammation,30.0,30.0
2665,aspirin_ferrous sulfate,open wound,1.4285700000000001,1.4285700000000001
2666,atorvastatin_primidone,skin ulcer,5.0,5.0
2667,enalapril_valproate,oedema,12.5,12.5
2668,clonidine_omega-3 acid ethyl esters (usp),blood pressure inadequately controlled,50.0,50.0
2669,alendronate_desloratadine,aphasia,3.33333,3.33333
2670,fluconazole_ceftazidime,erythema,1.84211,1.84211
2671,levetiracetam_clorazepate,coordination abnormal,20.0,20.0
2672,amlodipine_vancomycin,ear pain,1.25,1.25
2673,fluoxetine_bismuth subsalicylate,nausea,5.71429,5.71429
2674,citalopram_bupropion,miosis,10.0,10.0
2675,warfarin_simvastatin,gingival inflammation,3.33333,3.33333
2676,salmeterol_petrolatum,dyspnoea,2.5,2.5
2677,metformin_repaglinide,lung infection,3.88889,3.88889
2678,loratadine_omeprazole,radiculitis brachial,10.0,10.0
2679,azithromycin_pomalidomide,hypoacusis,10.0,10.0
2680,vitamin b 12_vitamin d3,ulcer,3.75,3.75
2681,botulinum toxin type a_rabeprazole,blood bilirubin increased,10.0,10.0
2682,amlodipine_theophylline,ventricular extrasystoles,5.0,5.0
2683,aspirin_pemetrexed,bone pain,1.66667,1.66667
2684,probenecid_clopidogrel,rotator cuff syndrome,20.0,20.0
2685,furosemide_mometasone,cough,3.9285699999999997,3.9285699999999997
2686,valsartan_codeine,tremor,2.3529400000000003,2.3529400000000003
2687,estradiol_hydrocodone,breast tenderness,6.66667,6.66667
2688,zolpidem_metoprolol,stupor,0.714286,0.714286
2689,midazolam_vancomycin,shock,10.0,10.0
2690,donepezil_iron,abdominal tenderness,10.0,10.0
2691,propranolol_allopurinol,skin laceration,10.0,10.0
2692,aspirin_octreotide,polyp,10.0,10.0
2693,iron sucrose_lorazepam,dysphagia,2.5,2.5
2694,topiramate_omeprazole,hunger,2.0,2.0
2695,hydrocodone_desipramine,convulsion,0.909091,0.909091
2696,prednisone_montelukast,anaphylactoid reaction,3.84615,3.84615
2697,pantoprazole_lansoprazole,breast cancer,0.8510639999999999,0.8510639999999999
2698,polyethylene glycol 3350_clotrimazole,migraine,10.0,10.0
2699,ascorbic acid_acetaminophen,agranulocytosis,1.9047599999999998,1.9047599999999998
2700,abatacept_pregabalin,intestinal operation,10.0,10.0
2701,ramipril_trimethoprim,hyperglycaemia,5.0,5.0
2702,peginesatide_omeprazole,chest pain,5.0,5.0
2703,guaifenesin_alprazolam,infusion related reaction,1.33333,1.33333
2704,"insulin, isophane_nifedipine",transient ischaemic attack,6.25,6.25
2705,lisinopril_ergocalciferol,tricuspid valve disease,10.0,10.0
2706,colesevelam_atenolol,anhedonia,3.33333,3.33333
2707,lansoprazole_nicotine,transaminases increased,3.33333,3.33333
2708,lipase_methylprednisolone,flushing,3.33333,3.33333
2709,aspirin_hydrocortisone,electrocardiogram qt prolonged,1.2903200000000001,1.2903200000000001
2710,bisacodyl_mupirocin,therapeutic response decreased,10.0,10.0
2711,"insulin, isophane_dapagliflozin",renal impairment,10.0,10.0
2712,methylprednisolone_alendronate,limb discomfort,3.33333,3.33333
2713,pentamidine_ritonavir,pulmonary fibrosis,10.0,10.0
2714,lithium carbonate_methylphenidate,tremor,7.27273,7.27273
2715,amlodipine_etomidate,death,6.4705900000000005,6.4705900000000005
2716,minocycline_baclofen,suicidal ideation,2.0,2.0
2717,etoricoxib_hydroxychloroquine,fatigue,2.0,2.0
2718,pantoprazole_standardized senna concentrate,mycobacterium avium complex infection,10.0,10.0
2719,tacrolimus_calcitriol,dysgeusia,0.625,0.625
2720,albuterol_carvedilol,pain,2.09964,2.09964
2721,azithromycin_esomeprazole,arthritis infective,3.33333,3.33333
2722,valsartan_eszopiclone,oedema peripheral,2.17391,2.17391
2723,quetiapine_goserelin,injection site pain,2.5,2.5
2724,furosemide_duloxetine,injection site nodule,1.05263,1.05263
2725,granisetron_deferasirox,lymphocyte count decreased,20.0,20.0
2726,gabapentin_acamprosate,headache,1.66667,1.66667
2727,metronidazole_diazepam,body temperature increased,10.0,10.0
2728,nortriptyline_cephalexin,haemorrhoids,5.0,5.0
2729,docusate_diazepam,iron deficiency,10.0,10.0
2730,quetiapine_zopiclone,swollen tongue,0.357143,0.357143
2731,clopidogrel_nitroglycerin,helicobacter infection,3.84615,3.84615
2732,sildenafil_treprostinil,hepatic cancer,1.0,1.0
2733,methadone_pantoprazole,pain,3.95349,3.95349
2734,tamoxifen_metoprolol,mental disorder,2.0,2.0
2735,efavirenz_lopinavir,death,0.263158,0.263158
2736,propoxyphene_cephalexin,ovarian cyst,13.3333,13.3333
2737,diclofenac_nadolol,hypothyroidism,10.0,10.0
2738,promethazine_finasteride,medication error,3.33333,3.33333
2739,simvastatin_everolimus,tumour marker increased,10.0,10.0
2740,dorzolamide_spironolactone,febrile neutropenia,20.0,20.0
2741,nitrofurantoin_atorvastatin,hypersensitivity,0.3125,0.3125
2742,oxycodone_pravastatin,cardio-respiratory arrest,1.7391299999999998,1.7391299999999998
2743,methylprednisolone_methotrexate,otitis media acute,10.0,10.0
2744,dicloxacillin_ibuprofen,haemorrhagic anaemia,10.0,10.0
2745,warfarin_pioglitazone,vascular graft,10.0,10.0
2746,glyburide_propranolol,substance abuse,2.5,2.5
2747,vitamin d_nitroglycerin,tooth fracture,2.5,2.5
2748,diltiazem_mesalamine,hemiplegia,10.0,10.0
2749,cephalexin_amiodarone,medication error,3.33333,3.33333
2750,hyoscyamine_gabapentin,fear,7.5,7.5
2751,methylprednisolone_daunorubicin,middle insomnia,3.33333,3.33333
2752,metronidazole_cholestyramine resin,musculoskeletal stiffness,6.66667,6.66667
2753,enalapril_alprazolam,violence-related symptom,20.0,20.0
2754,metformin_potassium,pancreatolithiasis,10.0,10.0
2755,spironolactone_lansoprazole,brain natriuretic peptide increased,70.0,70.0
2756,sertraline_morphine,nerve injury,5.0,5.0
2757,nabumetone_rabeprazole,hypotension,3.33333,3.33333
2758,phentermine_diethylpropion,pulmonary arterial hypertension,10.0,10.0
2759,bendamustine_ofatumumab,neutropenic sepsis,30.0,30.0
2760,pegfilgrastim_filgrastim,drug effect decreased,0.322581,0.322581
2761,rosiglitazone_raloxifene,diabetic ketoacidosis,10.0,10.0
2762,tobramycin_prochlorperazine,agitation,10.0,10.0
2763,piperacillin_vitamin k 1,wheezing,3.33333,3.33333
2764,glipizide_magnesium oxide,abdominal tenderness,20.0,20.0
2765,gliclazide_darbepoetin alfa,haemoglobin decreased,5.45455,5.45455
2766,ceftriaxone_levofloxacin,paraesthesia,0.8695649999999999,0.8695649999999999
2767,clotrimazole_pregabalin,dysphagia,20.0,20.0
2768,aspirin_insulin glargine,hypergammaglobulinaemia,3.33333,3.33333
2769,oxybutynin_lansoprazole,thyroid cyst,10.0,10.0
2770,esomeprazole_liothyronine,mood altered,5.0,5.0
2771,labetalol_alprazolam,hypophagia,3.33333,3.33333
2772,polyethylene glycol 3350_fluticasone,bronchitis chronic,30.0,30.0
2773,carboplatin_anastrozole,protein total decreased,10.0,10.0
2774,guaifenesin_clonidine,cardiac failure congestive,9.375,9.375
2775,famotidine_triamcinolone,plantar fasciitis,10.0,10.0
2776,tramadol_mycophenolate mofetil,productive cough,8.0,8.0
2777,spironolactone_teriparatide,aspartate aminotransferase increased,1.53846,1.53846
2778,methylphenidate_hydromorphone,incorrect dose administered,1.0,1.0
2779,metformin_warfarin,staphylococcus test positive,2.22222,2.22222
2780,eszopiclone_lansoprazole,nausea,3.15789,3.15789
2781,budesonide_omalizumab,headache,1.80392,1.80392
2782,aspirin_fluconazole,cardiac stress test abnormal,6.66667,6.66667
2783,nifedipine_gabapentin,stevens-johnson syndrome,3.0,3.0
2784,fluticasone_cinacalcet,coronary artery disease,7.5,7.5
2785,chlorhexidine_betahistine,infusion related reaction,10.0,10.0
2786,prothipendyl_diazepam,incorrect dose administered,10.0,10.0
2787,acetaminophen_enfuvirtide,coma,5.0,5.0
2788,ziprasidone_orlistat,anxiety,2.5,2.5
2789,haloperidol_carbamazepine,alcohol abuse,5.0,5.0
2790,polyethylene glycol 3350_oxygen,diabetes mellitus,1.0,1.0
2791,bisacodyl_atorvastatin,abnormal loss of weight,10.0,10.0
2792,aspirin_lansoprazole,oral intake reduced,4.0,4.0
2793,loperamide_ritonavir,glaucoma,2.0,2.0
2794,calcium carbonate_famotidine,eyelid oedema,4.0,4.0
2795,hydrochlorothiazide_darbepoetin alfa,thrombocytopenia,6.25,6.25
2796,guaifenesin_azithromycin,hypophosphataemia,2.5,2.5
2797,linagliptin_basiliximab,depression,1.0,1.0
2798,carbocysteine_sodium chloride,syncope,23.3333,23.3333
2799,hydrocodone_belimumab,blood pressure increased,3.0,3.0
2800,atorvastatin_omega-3 fatty acids,headache,1.16564,1.16564
2801,micafungin_magnesium oxide,cholelithiasis,10.0,10.0
2802,clotrimazole_bupropion,blood glucose increased,3.0,3.0
2803,acetaminophen_ceftibuten,dehydration,30.0,30.0
2804,promethazine_acyclovir,bone lesion,80.0,80.0
2805,alemtuzumab_acyclovir,bone marrow failure,12.0,12.0
2806,aspirin_epoetin alfa,multiple sclerosis,0.196078,0.196078
2807,fluoxetine_oxycodone,electrolyte imbalance,5.0,5.0
2808,tramadol_zolpidem,multiple drug overdose,4.16667,4.16667
2809,pantoprazole_lercanidipine,gastric ulcer,40.0,40.0
2810,polyethylene glycol 3350_cisplatin,drug ineffective,0.350877,0.350877
2811,ampicillin_fentanyl,muscle spasms,0.526316,0.526316
2812,azithromycin_sertraline,fear of death,30.0,30.0
2813,methadone_loratadine,ataxia,25.0,25.0
2814,calcium carbonate_dorzolamide,sinusitis,2.5,2.5
2815,warfarin_epoetin alfa,rib fracture,6.36364,6.36364
2816,fluoxetine_hydromorphone,rhonchi,10.0,10.0
2817,calcium carbonate_tamsulosin,paraesthesia oral,2.5,2.5
2818,isosorbide dinitrate_levofloxacin,renal injury,20.0,20.0
2819,metformin_mecobalamin,parkinsonism,10.0,10.0
2820,busulfan_cidofovir,gastrointestinal haemorrhage,10.0,10.0
2821,ribavirin_propranolol,bradycardia,0.833333,0.833333
2822,simvastatin_lacosamide,accidental overdose,5.0,5.0
2823,gentamicin_metoprolol,shock,10.0,10.0
2824,lisinopril_sodium oxybate,somnambulism,12.0,12.0
2825,lisinopril_oxymorphone,abdominal discomfort,5.0,5.0
2826,zolpidem_levothyroxine,road traffic accident,3.61111,3.61111
2827,topiramate_polyethylene glycol 9000,alopecia,10.0,10.0
2828,esomeprazole_nebivolol,dysphonia,2.17391,2.17391
2829,"insulin, isophane_albuterol",mouth ulceration,2.8571400000000002,2.8571400000000002
2830,acetaminophen_colchicine,oral disorder,3.75,3.75
2831,calcium carbonate_donepezil,cardiovascular disorder,1.11111,1.11111
2832,hydrocodone_sulbactam,insomnia,5.0,5.0
2833,warfarin_lutein,arthropathy,10.0,10.0
2834,simvastatin_chlorhexidine,gastritis erosive,5.0,5.0
2835,levothyroxine_adalimumab,haemodynamic instability,0.277778,0.277778
2836,sunitinib_tiotropium,dysuria,10.0,10.0
2837,chlordiazepoxide_nicotine,hypertension,1.66667,1.66667
2838,valsartan_insulin lispro,gamma-glutamyltransferase increased,3.84615,3.84615
2839,tocilizumab_hydroxychloroquine,ataxia,4.0,4.0
2840,simvastatin_lenalidomide,anaemia macrocytic,3.33333,3.33333
2841,zolpidem_methotrexate,transplant failure,5.0,5.0
2842,phenobarbital_alendronate,disorientation,5.0,5.0
2843,propoxyphene_clavulanate,chest discomfort,12.0,12.0
2844,diltiazem_clopidogrel,electromechanical dissociation,10.0,10.0
2845,sertraline_carbidopa,renal cancer,5.0,5.0
2846,sertraline_perphenazine,blister,1.66667,1.66667
2847,fluoxetine_paroxetine,heart rate increased,2.625,2.625
2848,fluticasone_hydralazine,renal failure,1.15385,1.15385
2849,aspirin_clopidogrel,blood bilirubin abnormal,3.33333,3.33333
2850,ferrous sulfate_nabumetone,chest pain,8.57143,8.57143
2851,pantoprazole_valproate,otitis media,2.5,2.5
2852,formoterol_pramipexole,bone pain,3.33333,3.33333
2853,spironolactone_fentanyl,decreased appetite,2.5974,2.5974
2854,sertraline_sulbactam,headache,15.0,15.0
2855,metformin_triamterene,rheumatoid arthritis,0.357143,0.357143
2856,enalapril_lenalidomide,dysstasia,4.0,4.0
2857,oseltamivir_carvedilol,renal failure,10.0,10.0
2858,bisoprolol_ketoprofen,pruritus,1.66667,1.66667
2859,amlodipine_deferasirox,fluid retention,4.0,4.0
2860,rivastigmine_gabapentin,emphysema,5.0,5.0
2861,teriparatide_domperidone,fibula fracture,10.0,10.0
2862,mometasone_hydroxychloroquine,hypotension,2.3529400000000003,2.3529400000000003
2863,epinephrine_torsemide,death,0.833333,0.833333
2864,"triamcinolone_regular insulin, human",pleural effusion,7.5,7.5
2865,chlorhexidine_paroxetine,renal failure chronic,5.0,5.0
2866,fluphenazine_ziprasidone,fall,2.22222,2.22222
2867,codeine_omeprazole,dissociation,21.4286,21.4286
2868,lisinopril_fentanyl,myofascial pain syndrome,10.0,10.0
2869,methadone_levofloxacin,aphasia,8.0,8.0
2870,clonazepam_bupropion,rales,2.30769,2.30769
2871,risperidone_leflunomide,pain in extremity,3.33333,3.33333
2872,clavulanate_roxithromycin,cardiac arrest,2.5,2.5
2873,acetaminophen_daunorubicin,left ventricular failure,20.0,20.0
2874,sulfamethoxazole_hydromorphone,nasopharyngitis,1.33333,1.33333
2875,golimumab_celecoxib,conjunctivitis,5.0,5.0
2876,morphine_carmustine,anaemia,10.0,10.0
2877,warfarin_pamidronate,tooth infection,70.0,70.0
2878,morphine_cholecalciferol,mucosal inflammation,13.3333,13.3333
2879,guaifenesin_enoxaparin,vomiting,3.11111,3.11111
2880,pravastatin_trazodone,blood pressure decreased,2.69231,2.69231
2881,omega-3 fatty acids_potassium chloride,troponin increased,10.0,10.0
2882,cefepime_cytarabine,rhinorrhoea,1.4285700000000001,1.4285700000000001
2883,simvastatin_mesalamine,coronary artery stenosis,26.6667,26.6667
2884,heparin_reteplase,eye pain,3.33333,3.33333
2885,buprenorphine_loperamide,lymphadenopathy,3.75,3.75
2886,buprenorphine_omeprazole,clavicle fracture,6.66667,6.66667
2887,lovastatin_potassium,hot flush,1.81818,1.81818
2888,epinephrine_valsartan,deafness unilateral,5.0,5.0
2889,ergocalciferol_metoclopramide,dizziness,2.8571400000000002,2.8571400000000002
2890,lidocaine_magnesium oxide,encephalopathy,10.0,10.0
2891,vitamin d_vitamin b complex,drug prescribing error,1.1764700000000001,1.1764700000000001
2892,valacyclovir_tenofovir,oxygen saturation decreased,10.0,10.0
2893,topiramate_cyclophosphamide,arthralgia,3.33333,3.33333
2894,"estrogens, conjugated (usp)_linezolid",hypoxia,10.0,10.0
2895,linagliptin_montelukast,pneumonia bacterial,10.0,10.0
2896,dapsone_hydroxychloroquine,haemorrhoids,5.0,5.0
2897,penicillamine_azathioprine,nausea,1.25,1.25
2898,lorazepam_ketorolac,localised oedema,20.0,20.0
2899,glimepiride_insulin lispro,tuberculosis,3.33333,3.33333
2900,cisplatin_bromazepam,atrial fibrillation,1.4285700000000001,1.4285700000000001
2901,quetiapine_valproate,eosinophil percentage increased,5.0,5.0
2902,clavulanate_lenograstim,ascites,5.0,5.0
2903,niacin_tocopherol,eye swelling,3.33333,3.33333
2904,metronidazole_fluconazole,facial bones fracture,2.5,2.5
2905,lutein_levothyroxine,intervertebral disc protrusion,5.0,5.0
2906,nystatin_lansoprazole,renal tubular necrosis,5.0,5.0
2907,nitrofurantoin_lactulose,dry mouth,5.0,5.0
2908,nystatin_metoprolol,drug intolerance,1.81818,1.81818
2909,prednisolone_mycophenolate mofetil,fractured sacrum,5.0,5.0
2910,valsartan_sunitinib,bone disorder,1.66667,1.66667
2911,enalapril_sodium polystyrene sulfonate,circulatory collapse,10.0,10.0
2912,salmeterol_ramipril,multiple injuries,2.0,2.0
2913,diphenoxylate_exenatide,blood glucose decreased,20.0,20.0
2914,fenofibrate_clotrimazole,disease progression,5.0,5.0
2915,methadone_calcium,wheelchair user,10.0,10.0
2916,moxifloxacin_clonazepam,blepharospasm,10.0,10.0
2917,olanzapine_diazepam,threatened labour,10.0,10.0
2918,magnesium hydroxide_ibuprofen,hepatic necrosis,5.0,5.0
2919,cholestyramine resin_ranitidine,urinary tract infection,6.66667,6.66667
2920,iron_adalimumab,swelling,2.24138,2.24138
2921,fluticasone_metformin,pharyngeal erythema,2.0,2.0
2922,enoxaparin_potassium,electrolyte imbalance,5.0,5.0
2923,valacyclovir_ritonavir,hyperkeratosis,10.0,10.0
2924,meprobamate_levothyroxine,hypothyroidism,6.66667,6.66667
2925,domperidone_vincristine,convulsion,1.4285700000000001,1.4285700000000001
2926,potassium_teriparatide,cerebral haemorrhage,2.5,2.5
2927,diphenhydramine_ibuprofen,thyroid disorder,1.0,1.0
2928,lamotrigine_tacrolimus,heart rate increased,2.5,2.5
2929,fluoxetine_isosorbide,muscle spasms,1.4285700000000001,1.4285700000000001
2930,isosorbide_nitroglycerin,oesophagitis,2.6087,2.6087
2931,metoclopramide_nifedipine,prostatic specific antigen increased,5.0,5.0
2932,labetalol_propofol,hepatic enzyme increased,10.0,10.0
2933,probenecid_buprenorphine,respiratory tract infection,10.0,10.0
2934,lorazepam_promethazine,colonoscopy,10.0,10.0
2935,decitabine_acyclovir,muscle spasms,2.5,2.5
2936,bupropion_metoprolol,electrocardiogram st segment abnormal,3.33333,3.33333
